Campus-EB 1518709320273 4 0.0
Campus-TEL 1518709380278 36 9.0
Campus-BHN 1518709380276 3 0.0
Campus-AF-2 1518709380280 142 58.0
Campus-EB 1518709380282 1 1.0
Campus-TEL 1518709440295 47 5.0
Campus-BHN 1518709440293 6 1.0
Campus-AF-2 1518709440297 123 54.0
Campus-EB 1518709440299 5 0.0
Campus-TEL 1518709500391 50 16.0
Campus-BHN 1518709500381 10 1.0
Campus-AF-2 1518709500394 142 48.0
Campus-EB 1518709500397 2 0.0
Campus-TEL 1518709560348 35 16.0
Campus-BHN 1518709560346 3 7.0
Campus-AF-2 1518709560351 130 20.0
Campus-EB 1518709560353 2 13.0
Campus-TEL 1518709620266 39 10.0
Campus-BHN 1518709620252 5 1.0
Campus-AF-2 1518709620281 117 24.0
Campus-EB 1518709620284 6 6.0
Campus-TEL 1518709680348 41 8.0
Campus-BHN 1518709680341 7 3.0
Campus-AF-2 1518709680350 100 38.0
Campus-EB 1518709680353 3 8.0
Campus-TEL 1518709740323 46 8.0
Campus-BHN 1518709740320 4 0.0
Campus-AF-2 1518709740326 138 128.0
Campus-EB 1518709740329 2 3.0
Campus-TEL 1518709800390 42 18.0
Campus-BHN 1518709800388 14 10.0
Campus-AF-2 1518709800392 132 23.0
Campus-EB 1518709800394 2 6.0
Campus-TEL 1518709860397 35 3.0
Campus-BHN 1518709860394 7 6.0
Campus-AF-2 1518709860399 139 19.0
Campus-EB 1518709860402 4 0.0
Campus-TEL 1518709920322 29 16.0
Campus-BHN 1518709920320 5 19.0
Campus-AF-2 1518709920325 130 32.0
Campus-EB 1518709920328 4 5.0
Campus-TEL 1518709980294 43 10.0
Campus-BHN 1518709980291 8 0.0
Campus-AF-2 1518709980298 128 17.0
Campus-EB 1518709980300 3 0.0
Campus-TEL 1518710040310 43 5.0
Campus-BHN 1518710040305 9 8.0
Campus-AF-2 1518710040312 121 163.0
Campus-EB 1518710040315 4 0.0
Campus-TEL 1518710100239 39 9.0
Campus-BHN 1518710100236 1 21.0
Campus-AF-2 1518710100242 115 32.0
Campus-EB 1518710100245 1 0.0
Campus-TEL 1518710160329 53 8.0
Campus-AF-2 1518710160331 137 18.0
Campus-EB 1518710160334 5 0.0
Campus-TEL 1518710220345 49 8.0
Campus-BHN 1518710220343 5 1.0
Campus-AF-2 1518710220348 115 52.0
Campus-EB 1518710220350 3 4.0
Campus-TEL 1518710280289 40 20.0
Campus-BHN 1518710280285 5 0.0
Campus-AF-2 1518710280292 146 74.0
Campus-EB 1518710280311 4 0.0
Campus-TEL 1518710340308 37 17.0
Campus-BHN 1518710340307 5 28.0
Campus-AF-2 1518710340310 146 36.0
Campus-EB 1518710340311 4 4.0
Campus-TEL 1518710400332 50 1.0
Campus-BHN 1518710400330 5 0.0
Campus-AF-2 1518710400335 141 20.0
Campus-EB 1518710400337 6 13.0
Campus-TEL 1518710460378 50 3.0
Campus-BHN 1518710460376 5 4.0
Campus-AF-2 1518710460381 129 32.0
Campus-EB 1518710460385 3 0.0
Campus-TEL 1518710520355 39 13.0
Campus-BHN 1518710520352 13 2.0
Campus-AF-2 1518710520358 108 21.0
Campus-EB 1518710520361 1 0.0
Campus-TEL 1518710580293 58 8.0
Campus-BHN 1518710580284 4 3.0
Campus-AF-2 1518710580296 90 36.0
Campus-EB 1518710580299 5 0.0
Campus-TEL 1518710640260 54 10.0
Campus-BHN 1518710640242 4 11.0
Campus-AF-2 1518710640262 107 60.0
Campus-EB 1518710640268 3 0.0
Campus-TEL 1518710700282 43 13.0
Campus-BHN 1518710700279 7 14.0
Campus-AF-2 1518710700284 108 36.0
Campus-EB 1518710700287 7 0.0
Campus-TEL 1518710760243 51 26.0
Campus-BHN 1518710760241 4 7.0
Campus-AF-2 1518710760246 115 38.0
Campus-EB 1518710760248 2 2.0
Campus-TEL 1518710820266 59 6.0
Campus-BHN 1518710820264 4 18.0
Campus-AF-2 1518710820269 159 20.0
Campus-EB 1518710820271 3 0.0
Campus-TEL 1518710880333 52 17.0
Campus-BHN 1518710880331 13 14.0
Campus-AF-2 1518710880336 96 21.0
Campus-EB 1518710880338 5 0.0
Campus-TEL 1518710940228 47 12.0
Campus-BHN 1518710940225 5 1.0
Campus-AF-2 1518710940230 131 39.0
Campus-EB 1518710940236 2 0.0
Campus-TEL 1518711000344 46 2.0
Campus-BHN 1518711000342 9 9.0
Campus-AF-2 1518711000347 132 47.0
Campus-EB 1518711000350 3 0.0
Campus-TEL 1518711060345 39 18.0
Campus-BHN 1518711060343 2 11.0
Campus-AF-2 1518711060350 127 35.0
Campus-EB 1518711060361 5 16.0
Campus-TEL 1518711120364 41 22.0
Campus-BHN 1518711120362 7 11.0
Campus-AF-2 1518711120367 129 44.0
Campus-EB 1518711120370 4 0.0
Campus-TEL 1518711180349 42 13.0
Campus-BHN 1518711180345 2 0.0
Campus-AF-2 1518711180351 128 38.0
Campus-EB 1518711180354 2 2.0
Campus-TEL 1518711240231 39 6.0
Campus-BHN 1518711240217 1 0.0
Campus-AF-2 1518711240234 128 33.0
Campus-EB 1518711240236 3 0.0
Campus-TEL 1518711300333 51 28.0
Campus-BHN 1518711300330 5 3.0
Campus-AF-2 1518711300338 131 31.0
Campus-EB 1518711300340 5 1.0
Campus-TEL 1518711360296 53 14.0
Campus-BHN 1518711360294 4 4.0
Campus-AF-2 1518711360298 116 19.0
Campus-EB 1518711360300 2 0.0
Campus-TEL 1518711420257 44 9.0
Campus-BHN 1518711420255 4 2.0
Campus-AF-2 1518711420259 126 35.0
Campus-EB 1518711420261 1 2.0
Campus-TEL 1518711480334 44 13.0
Campus-BHN 1518711480332 8 14.0
Campus-AF-2 1518711480337 113 28.0
Campus-EB 1518711480339 3 0.0
Campus-TEL 1518711540297 51 15.0
Campus-BHN 1518711540295 7 4.0
Campus-AF-2 1518711540298 121 38.0
Campus-EB 1518711540300 5 0.0
Campus-TEL 1518711600249 46 16.0
Campus-BHN 1518711600247 8 14.0
Campus-AF-2 1518711600252 108 24.0
Campus-EB 1518711600254 2 3.0
Campus-TEL 1518711660332 58 25.0
Campus-BHN 1518711660317 6 12.0
Campus-AF-2 1518711660334 116 31.0
Campus-EB 1518711660341 3 0.0
Campus-TEL 1518711720334 53 7.0
Campus-BHN 1518711720321 5 2.0
Campus-AF-2 1518711720339 115 37.0
Campus-EB 1518711720341 4 6.0
Campus-TEL 1518711780278 39 16.0
Campus-BHN 1518711780262 10 11.0
Campus-AF-2 1518711780280 116 20.0
Campus-EB 1518711780287 5 0.0
Campus-TEL 1518711840342 46 23.0
Campus-BHN 1518711840340 13 3.0
Campus-AF-2 1518711840344 126 32.0
Campus-EB 1518711840346 4 3.0
Campus-TEL 1518711900350 53 87.0
Campus-BHN 1518711900348 9 4.0
Campus-AF-2 1518711900353 123 30.0
Campus-EB 1518711900355 7 5.0
Campus-TEL 1518711960333 70 11.0
Campus-BHN 1518711960330 3 11.0
Campus-AF-2 1518711960335 124 19.0
Campus-EB 1518711960336 5 6.0
Campus-TEL 1518712020310 59 14.0
Campus-BHN 1518712020307 5 9.0
Campus-AF-2 1518712020312 132 45.0
Campus-EB 1518712020314 6 3.0
Campus-TEL 1518712080369 61 16.0
Campus-BHN 1518712080361 5 9.0
Campus-AF-2 1518712080371 117 28.0
Campus-EB 1518712080374 4 0.0
Campus-TEL 1518712140384 56 20.0
Campus-BHN 1518712140381 5 14.0
Campus-AF-2 1518712140386 129 29.0
Campus-EB 1518712140389 2 2.0
Campus-TEL 1518712200322 53 10.0
Campus-BHN 1518712200319 9 0.0
Campus-AF-2 1518712200324 120 29.0
Campus-EB 1518712200326 6 34.0
Campus-TEL 1518712260484 54 15.0
Campus-BHN 1518712260481 7 4.0
Campus-AF-2 1518712260486 129 78.0
Campus-EB 1518712260488 4 0.0
Campus-TEL 1518712320259 58 8.0
Campus-BHN 1518712320257 5 2.0
Campus-AF-2 1518712320262 144 24.0
Campus-EB 1518712320268 6 10.0
Campus-TEL 1518712380293 37 18.0
Campus-BHN 1518712380290 10 27.0
Campus-AF-2 1518712380295 116 19.0
Campus-EB 1518712380298 7 12.0
Campus-TEL 1518712440295 66 13.0
Campus-BHN 1518712440293 10 6.0
Campus-AF-2 1518712440298 157 40.0
Campus-EB 1518712440309 6 17.0
Campus-TEL 1518712500361 64 12.0
Campus-BHN 1518712500356 6 9.0
Campus-AF-2 1518712500363 139 23.0
Campus-EB 1518712500365 6 0.0
Campus-TEL 1518712560337 36 15.0
Campus-BHN 1518712560335 10 23.0
Campus-AF-2 1518712560339 140 27.0
Campus-EB 1518712560341 10 0.0
Campus-TEL 1518712620296 34 11.0
Campus-BHN 1518712620290 16 7.0
Campus-AF-2 1518712620303 139 34.0
Campus-EB 1518712620306 6 40.0
Campus-TEL 1518712680472 49 5.0
Campus-BHN 1518712680470 3 8.0
Campus-AF-2 1518712680473 128 23.0
Campus-EB 1518712680475 7 0.0
Campus-TEL 1518712740274 51 7.0
Campus-BHN 1518712740271 5 91.0
Campus-AF-2 1518712740276 124 22.0
Campus-EB 1518712740283 4 2.0
Campus-TEL 1518712800345 47 6.0
Campus-BHN 1518712800343 8 12.0
Campus-AF-2 1518712800347 136 91.0
Campus-EB 1518712800350 5 27.0
Campus-TEL 1518712860354 42 11.0
Campus-BHN 1518712860351 4 3.0
Campus-AF-2 1518712860357 102 144.0
Campus-EB 1518712860359 5 0.0
Campus-TEL 1518712920234 43 15.0
Campus-BHN 1518712920232 9 2.0
Campus-AF-2 1518712920240 115 36.0
Campus-EB 1518712920242 2 57.0
Campus-TEL 1518712980250 59 21.0
Campus-BHN 1518712980247 4 21.0
Campus-AF-2 1518712980259 115 37.0
Campus-EB 1518712980262 5 0.0
Campus-TEL 1518713040308 52 19.0
Campus-BHN 1518713040305 10 6.0
Campus-AF-2 1518713040311 129 33.0
Campus-EB 1518713040313 2 19.0
Campus-TEL 1518713100276 45 13.0
Campus-BHN 1518713100273 18 13.0
Campus-AF-2 1518713100281 118 37.0
Campus-EB 1518713100283 3 1.0
Campus-TEL 1518713160528 30 25.0
Campus-BHN 1518713160518 6 15.0
Campus-AF-2 1518713160531 138 28.0
Campus-EB 1518713160540 5 3.0
Campus-TEL 1518713220318 51 7.0
Campus-BHN 1518713220312 3 2.0
Campus-AF-2 1518713220322 150 24.0
Campus-EB 1518713220326 6 0.0
Campus-TEL 1518713280333 56 21.0
Campus-BHN 1518713280330 6 21.0
Campus-AF-2 1518713280335 133 25.0
Campus-EB 1518713280338 8 2.0
Campus-TEL 1518713340271 65 11.0
Campus-BHN 1518713340270 8 4.0
Campus-AF-2 1518713340273 144 17.0
Campus-EB 1518713340275 7 0.0
Campus-TEL 1518713400419 44 12.0
Campus-BHN 1518713400417 6 9.0
Campus-AF-2 1518713400422 159 29.0
Campus-EB 1518713400423 9 4.0
Campus-TEL 1518713460409 57 9.0
Campus-BHN 1518713460401 3 0.0
Campus-AF-2 1518713460412 141 28.0
Campus-EB 1518713460414 13 2.0
Campus-TEL 1518713520319 53 10.0
Campus-BHN 1518713520317 11 0.0
Campus-AF-2 1518713520323 124 45.0
Campus-EB 1518713520325 3 4.0
Campus-TEL 1518713580398 43 16.0
Campus-BHN 1518713580395 12 4.0
Campus-AF-2 1518713580400 118 33.0
Campus-EB 1518713580403 16 2.0
Campus-TEL 1518713640323 47 15.0
Campus-BHN 1518713640321 13 10.0
Campus-AF-2 1518713640326 107 25.0
Campus-EB 1518713640331 5 3.0
Campus-TEL 1518713700278 52 16.0
Campus-BHN 1518713700276 4 7.0
Campus-AF-2 1518713700283 126 44.0
Campus-EB 1518713700289 9 24.0
Campus-TEL 1518713760532 38 12.0
Campus-BHN 1518713760530 9 0.0
Campus-AF-2 1518713760539 116 40.0
Campus-EB 1518713760559 6 3.0
Campus-TEL 1518713820300 58 9.0
Campus-BHN 1518713820288 5 13.0
Campus-AF-2 1518713820303 120 43.0
Campus-EB 1518713820305 7 4.0
Campus-TEL 1518713880288 59 12.0
Campus-BHN 1518713880286 11 4.0
Campus-AF-2 1518713880290 133 34.0
Campus-EB 1518713880292 5 4.0
Campus-TEL 1518713940269 51 9.0
Campus-BHN 1518713940267 7 2.0
Campus-AF-2 1518713940270 128 50.0
Campus-EB 1518713940272 3 0.0
Campus-TEL 1518714000233 59 17.0
Campus-BHN 1518714000231 7 82.0
Campus-AF-2 1518714000236 156 44.0
Campus-EB 1518714000239 10 0.0
Campus-TEL 1518714060402 55 26.0
Campus-BHN 1518714060399 5 3.0
Campus-AF-2 1518714060404 158 49.0
Campus-EB 1518714060407 4 7.0
Campus-TEL 1518714120421 35 20.0
Campus-BHN 1518714120418 4 4.0
Campus-AF-2 1518714120423 159 51.0
Campus-EB 1518714120452 9 4.0
Campus-TEL 1518714180272 45 91.0
Campus-BHN 1518714180269 4 64.0
Campus-AF-2 1518714180274 145 47.0
Campus-EB 1518714180277 8 5.0
Campus-TEL 1518714240356 48 14.0
Campus-BHN 1518714240345 6 4.0
Campus-AF-2 1518714240359 136 43.0
Campus-EB 1518714240361 6 3.0
Campus-TEL 1518714300345 39 11.0
Campus-BHN 1518714300341 5 15.0
Campus-AF-2 1518714300348 143 32.0
Campus-EB 1518714300350 6 3.0
Campus-TEL 1518714360235 50 15.0
Campus-BHN 1518714360231 6 20.0
Campus-AF-2 1518714360241 124 24.0
Campus-EB 1518714360243 5 0.0
Campus-TEL 1518714420304 43 10.0
Campus-BHN 1518714420302 5 7.0
Campus-AF-2 1518714420306 122 42.0
Campus-EB 1518714420309 9 4.0
Campus-TEL 1518714480304 59 14.0
Campus-BHN 1518714480297 5 32.0
Campus-AF-2 1518714480307 127 41.0
Campus-EB 1518714480309 2 0.0
Campus-TEL 1518714540436 43 11.0
Campus-BHN 1518714540431 4 9.0
Campus-AF-2 1518714540449 135 27.0
Campus-EB 1518714540481 4 0.0
Campus-TEL 1518714600367 61 15.0
Campus-BHN 1518714600350 6 10.0
Campus-AF-2 1518714600373 134 36.0
Campus-EB 1518714600377 7 2.0
Campus-TEL 1518714660336 64 16.0
Campus-BHN 1518714660321 6 5.0
Campus-AF-2 1518714660339 131 23.0
Campus-EB 1518714660342 8 0.0
Campus-TEL 1518714720400 49 18.0
Campus-BHN 1518714720399 4 0.0
Campus-AF-2 1518714720402 121 60.0
Campus-EB 1518714720404 6 16.0
Campus-TEL 1518714780240 48 27.0
Campus-BHN 1518714780238 6 6.0
Campus-AF-2 1518714780243 128 33.0
Campus-EB 1518714780245 6 1.0
Campus-TEL 1518714840360 46 10.0
Campus-BHN 1518714840357 4 2.0
Campus-AF-2 1518714840363 130 26.0
Campus-EB 1518714840365 2 3.0
Campus-TEL 1518714900295 41 21.0
Campus-BHN 1518714900292 8 5.0
Campus-AF-2 1518714900298 141 35.0
Campus-EB 1518714900300 5 0.0
Campus-TEL 1518714960425 44 10.0
Campus-BHN 1518714960423 17 3.0
Campus-AF-2 1518714960428 142 57.0
Campus-EB 1518714960432 10 12.0
Campus-TEL 1518715020277 50 13.0
Campus-BHN 1518715020274 14 9.0
Campus-AF-2 1518715020280 137 39.0
Campus-EB 1518715020283 2 7.0
Campus-TEL 1518715080313 45 10.0
Campus-BHN 1518715080310 5 13.0
Campus-AF-2 1518715080317 102 41.0
Campus-EB 1518715080319 5 5.0
Campus-TEL 1518715140258 37 18.0
Campus-BHN 1518715140255 5 21.0
Campus-AF-2 1518715140260 100 121.0
Campus-EB 1518715140262 4 0.0
Campus-TEL 1518715200301 34 16.0
Campus-BHN 1518715200300 4 5.0
Campus-AF-2 1518715200304 109 33.0
Campus-EB 1518715200306 7 0.0
Campus-TEL 1518715260339 43 13.0
Campus-BHN 1518715260330 4 2.0
Campus-AF-2 1518715260345 123 27.0
Campus-EB 1518715260349 6 1.0
Campus-TEL 1518715320390 58 6.0
Campus-BHN 1518715320388 8 3.0
Campus-AF-2 1518715320392 115 37.0
Campus-EB 1518715320393 3 3.0
Campus-TEL 1518715380305 68 10.0
Campus-BHN 1518715380302 8 5.0
Campus-AF-2 1518715380307 100 35.0
Campus-EB 1518715380310 4 0.0
Campus-TEL 1518715440513 62 9.0
Campus-BHN 1518715440511 2 5.0
Campus-AF-2 1518715440516 105 33.0
Campus-EB 1518715440519 3 3.0
Campus-TEL 1518715500267 48 20.0
Campus-BHN 1518715500265 6 3.0
Campus-AF-2 1518715500281 119 39.0
Campus-EB 1518715500284 7 0.0
Campus-TEL 1518715560341 60 16.0
Campus-BHN 1518715560339 2 2.0
Campus-AF-2 1518715560343 116 25.0
Campus-EB 1518715560345 5 8.0
Campus-TEL 1518715620293 41 18.0
Campus-BHN 1518715620290 6 0.0
Campus-AF-2 1518715620295 103 48.0
Campus-EB 1518715620297 5 1.0
Campus-TEL 1518715680297 60 17.0
Campus-BHN 1518715680295 10 10.0
Campus-AF-2 1518715680300 111 35.0
Campus-EB 1518715680302 5 2.0
Campus-TEL 1518715740263 51 19.0
Campus-BHN 1518715740256 6 10.0
Campus-AF-2 1518715740266 107 30.0
Campus-EB 1518715740293 5 0.0
Campus-TEL 1518715800272 44 19.0
Campus-BHN 1518715800270 6 0.0
Campus-AF-2 1518715800274 114 20.0
Campus-EB 1518715800287 1 15.0
Campus-TEL 1518715860270 58 12.0
Campus-BHN 1518715860260 7 1.0
Campus-AF-2 1518715860273 108 33.0
Campus-EB 1518715860275 1 0.0
Campus-TEL 1518715920306 38 19.0
Campus-BHN 1518715920303 4 0.0
Campus-AF-2 1518715920321 106 28.0
Campus-EB 1518715920325 7 0.0
Campus-TEL 1518715980204 46 22.0
Campus-BHN 1518715980196 7 6.0
Campus-AF-2 1518715980206 95 12.0
Campus-EB 1518715980208 7 0.0
Campus-TEL 1518716040257 36 6.0
Campus-BHN 1518716040250 4 9.0
Campus-AF-2 1518716040259 106 36.0
Campus-EB 1518716040262 6 8.0
Campus-TEL 1518716100274 51 8.0
Campus-BHN 1518716100271 3 88.0
Campus-AF-2 1518716100277 85 34.0
Campus-EB 1518716100283 3 3.0
Campus-TEL 1518716160226 39 16.0
Campus-BHN 1518716160223 4 9.0
Campus-AF-2 1518716160228 111 20.0
Campus-EB 1518716160242 6 4.0
Campus-TEL 1518716220256 52 7.0
Campus-BHN 1518716220253 7 0.0
Campus-AF-2 1518716220259 110 40.0
Campus-EB 1518716220261 6 0.0
Campus-TEL 1518716280312 43 11.0
Campus-BHN 1518716280311 6 2.0
Campus-AF-2 1518716280314 93 27.0
Campus-EB 1518716280316 6 5.0
Campus-TEL 1518716340262 45 39.0
Campus-BHN 1518716340259 9 6.0
Campus-AF-2 1518716340273 85 55.0
Campus-EB 1518716340276 2 31.0
Campus-TEL 1518716400242 40 12.0
Campus-BHN 1518716400237 13 15.0
Campus-AF-2 1518716400244 108 42.0
Campus-EB 1518716400247 6 0.0
Campus-TEL 1518716460263 57 7.0
Campus-BHN 1518716460261 12 12.0
Campus-AF-2 1518716460266 98 65.0
Campus-EB 1518716460268 6 1.0
Campus-TEL 1518716520333 47 17.0
Campus-BHN 1518716520331 10 26.0
Campus-AF-2 1518716520336 92 19.0
Campus-EB 1518716520338 8 5.0
Campus-TEL 1518716580325 44 16.0
Campus-BHN 1518716580323 8 13.0
Campus-AF-2 1518716580332 89 55.0
Campus-EB 1518716580334 4 4.0
Campus-TEL 1518716640269 37 42.0
Campus-BHN 1518716640266 8 6.0
Campus-AF-2 1518716640272 94 31.0
Campus-EB 1518716640274 2 11.0
Campus-TEL 1518716700307 38 11.0
Campus-BHN 1518716700305 9 11.0
Campus-AF-2 1518716700313 93 35.0
Campus-EB 1518716700315 8 27.0
Campus-TEL 1518716760383 44 22.0
Campus-BHN 1518716760380 15 79.0
Campus-AF-2 1518716760385 104 28.0
Campus-EB 1518716760388 3 10.0
Campus-TEL 1518716820250 37 12.0
Campus-BHN 1518716820248 9 8.0
Campus-AF-2 1518716820253 111 30.0
Campus-EB 1518716820256 5 8.0
Campus-TEL 1518716880364 42 13.0
Campus-BHN 1518716880361 8 1.0
Campus-AF-2 1518716880367 105 40.0
Campus-EB 1518716880369 4 3.0
Campus-TEL 1518716940304 55 16.0
Campus-BHN 1518716940302 7 7.0
Campus-AF-2 1518716940306 103 34.0
Campus-EB 1518716940309 3 5.0
Campus-TEL 1518717000352 42 15.0
Campus-BHN 1518717000348 9 3.0
Campus-AF-2 1518717000354 110 32.0
Campus-EB 1518717000357 3 0.0
Campus-TEL 1518717060361 49 17.0
Campus-BHN 1518717060344 4 13.0
Campus-AF-2 1518717060364 109 28.0
Campus-EB 1518717060367 5 4.0
Campus-TEL 1518717120326 56 16.0
Campus-BHN 1518717120324 3 1.0
Campus-AF-2 1518717120331 87 33.0
Campus-EB 1518717120334 10 1.0
Campus-TEL 1518717180307 59 14.0
Campus-BHN 1518717180305 4 6.0
Campus-AF-2 1518717180312 93 45.0
Campus-EB 1518717180314 8 4.0
Campus-TEL 1518717240370 42 6.0
Campus-BHN 1518717240366 5 5.0
Campus-AF-2 1518717240372 86 33.0
Campus-EB 1518717240379 4 17.0
Campus-TEL 1518717300273 51 19.0
Campus-BHN 1518717300266 5 11.0
Campus-AF-2 1518717300276 83 33.0
Campus-EB 1518717300301 3 7.0
Campus-TEL 1518717360304 37 28.0
Campus-BHN 1518717360301 6 1.0
Campus-AF-2 1518717360311 85 45.0
Campus-EB 1518717360319 6 22.0
Campus-TEL 1518717420206 44 30.0
Campus-BHN 1518717420203 12 11.0
Campus-AF-2 1518717420209 96 22.0
Campus-EB 1518717420215 3 0.0
Campus-TEL 1518717480297 47 22.0
Campus-BHN 1518717480274 3 1.0
Campus-AF-2 1518717480303 121 93.0
Campus-EB 1518717480306 2 0.0
Campus-TEL 1518717540294 44 13.0
Campus-BHN 1518717540291 7 13.0
Campus-AF-2 1518717540296 127 32.0
Campus-EB 1518717540298 3 12.0
Campus-TEL 1518717600365 43 10.0
Campus-BHN 1518717600363 8 11.0
Campus-AF-2 1518717600367 96 27.0
Campus-EB 1518717600369 4 0.0
Campus-TEL 1518717660327 42 9.0
Campus-BHN 1518717660324 4 1.0
Campus-AF-2 1518717660329 90 39.0
Campus-EB 1518717660332 3 9.0
Campus-TEL 1518717720228 41 8.0
Campus-BHN 1518717720225 3 13.0
Campus-AF-2 1518717720235 83 20.0
Campus-EB 1518717720249 3 0.0
Campus-TEL 1518717780295 53 18.0
Campus-BHN 1518717780292 4 12.0
Campus-AF-2 1518717780298 86 44.0
Campus-EB 1518717780301 4 0.0
Campus-TEL 1518717840216 34 11.0
Campus-BHN 1518717840206 4 8.0
Campus-AF-2 1518717840219 86 23.0
Campus-EB 1518717840224 5 7.0
Campus-TEL 1518717900229 32 27.0
Campus-BHN 1518717900221 5 0.0
Campus-AF-2 1518717900233 88 30.0
Campus-EB 1518717900236 4 3.0
Campus-TEL 1518717960281 35 29.0
Campus-BHN 1518717960279 7 3.0
Campus-AF-2 1518717960284 90 53.0
Campus-EB 1518717960286 6 0.0
Campus-TEL 1518718020234 41 4.0
Campus-BHN 1518718020231 11 0.0
Campus-AF-2 1518718020237 103 34.0
Campus-EB 1518718020239 5 0.0
Campus-TEL 1518718080302 46 21.0
Campus-BHN 1518718080292 10 3.0
Campus-AF-2 1518718080304 102 27.0
Campus-EB 1518718080306 7 17.0
Campus-TEL 1518718140270 50 13.0
Campus-BHN 1518718140268 8 31.0
Campus-AF-2 1518718140273 101 20.0
Campus-EB 1518718140275 8 1.0
Campus-TEL 1518718200277 51 21.0
Campus-BHN 1518718200275 7 2.0
Campus-AF-2 1518718200280 92 33.0
Campus-EB 1518718200282 6 3.0
Campus-TEL 1518718260270 66 17.0
Campus-BHN 1518718260267 9 27.0
Campus-AF-2 1518718260272 79 46.0
Campus-EB 1518718260275 2 6.0
Campus-TEL 1518718320323 38 13.0
Campus-BHN 1518718320321 6 8.0
Campus-AF-2 1518718320326 78 21.0
Campus-EB 1518718320328 3 0.0
Campus-TEL 1518718380219 40 27.0
Campus-BHN 1518718380211 11 13.0
Campus-AF-2 1518718380221 76 22.0
Campus-EB 1518718380224 4 0.0
Campus-TEL 1518718440223 36 11.0
Campus-BHN 1518718440216 9 4.0
Campus-AF-2 1518718440229 78 34.0
Campus-EB 1518718440235 3 0.0
Campus-TEL 1518718500262 46 23.0
Campus-BHN 1518718500260 4 42.0
Campus-AF-2 1518718500265 64 17.0
Campus-EB 1518718500267 3 2.0
Campus-TEL 1518718560330 40 6.0
Campus-BHN 1518718560322 6 0.0
Campus-AF-2 1518718560332 101 25.0
Campus-EB 1518718560334 7 4.0
Campus-TEL 1518718620217 43 8.0
Campus-BHN 1518718620214 2 0.0
Campus-AF-2 1518718620219 81 50.0
Campus-EB 1518718620227 4 13.0
Campus-TEL 1518718680242 38 7.0
Campus-BHN 1518718680239 7 9.0
Campus-AF-2 1518718680244 76 45.0
Campus-EB 1518718680258 0 3.0
Campus-TEL 1518718740204 28 53.0
Campus-BHN 1518718740201 7 1.0
Campus-AF-2 1518718740206 72 43.0
Campus-TEL 1518718800228 37 5.0
Campus-BHN 1518718800225 10 4.0
Campus-AF-2 1518718800236 70 42.0
Campus-EB 1518718800264 6 12.0
Campus-TEL 1518718860255 29 17.0
Campus-BHN 1518718860252 5 12.0
Campus-AF-2 1518718860258 76 11.0
Campus-EB 1518718860260 4 2.0
Campus-TEL 1518718920263 42 8.0
Campus-BHN 1518718920239 4 4.0
Campus-AF-2 1518718920266 89 26.0
Campus-EB 1518718920276 5 0.0
Campus-TEL 1518718980239 35 13.0
Campus-BHN 1518718980237 3 0.0
Campus-AF-2 1518718980242 82 20.0
Campus-EB 1518718980244 2 0.0
Campus-TEL 1518719040361 25 31.0
Campus-BHN 1518719040358 6 0.0
Campus-AF-2 1518719040363 98 50.0
Campus-EB 1518719040368 2 0.0
Campus-TEL 1518719100179 39 21.0
Campus-BHN 1518719100177 1 13.0
Campus-AF-2 1518719100193 87 56.0
Campus-EB 1518719100195 3 2.0
Campus-TEL 1518719160303 29 9.0
Campus-BHN 1518719160294 4 3.0
Campus-AF-2 1518719160304 81 47.0
Campus-EB 1518719160307 1 2.0
Campus-TEL 1518719220151 38 27.0
Campus-BHN 1518719220149 2 0.0
Campus-AF-2 1518719220154 72 31.0
Campus-EB 1518719220156 1 18.0
Campus-TEL 1518719280276 47 21.0
Campus-BHN 1518719280273 6 8.0
Campus-AF-2 1518719280278 61 75.0
Campus-EB 1518719280281 1 0.0
Campus-TEL 1518719340184 43 19.0
Campus-BHN 1518719340182 14 0.0
Campus-AF-2 1518719340193 60 44.0
Campus-EB 1518719340196 3 0.0
Campus-TEL 1518719400333 42 19.0
Campus-BHN 1518719400328 4 7.0
Campus-AF-2 1518719400336 89 31.0
Campus-EB 1518719400338 3 2.0
Campus-TEL 1518719460304 37 27.0
Campus-BHN 1518719460300 4 7.0
Campus-AF-2 1518719460307 70 14.0
Campus-EB 1518719460310 1 0.0
Campus-TEL 1518719520454 46 26.0
Campus-BHN 1518719520452 5 11.0
Campus-AF-2 1518719520457 84 39.0
Campus-EB 1518719520459 6 0.0
Campus-TEL 1518719580270 53 14.0
Campus-BHN 1518719580265 8 12.0
Campus-AF-2 1518719580272 84 20.0
Campus-EB 1518719580275 3 2.0
Campus-TEL 1518719640315 45 25.0
Campus-BHN 1518719640294 8 5.0
Campus-AF-2 1518719640318 76 27.0
Campus-EB 1518719640329 2 1.0
Campus-TEL 1518719700208 52 19.0
Campus-BHN 1518719700206 3 36.0
Campus-AF-2 1518719700211 84 47.0
Campus-EB 1518719700216 2 0.0
Campus-TEL 1518719760335 38 10.0
Campus-BHN 1518719760332 3 78.0
Campus-AF-2 1518719760337 69 24.0
Campus-EB 1518719760340 2 0.0
Campus-TEL 1518719820210 46 20.0
Campus-BHN 1518719820203 5 14.0
Campus-AF-2 1518719820215 75 45.0
Campus-EB 1518719820221 2 0.0
Campus-TEL 1518719880286 44 25.0
